ID,TITRE,TYPE,SSTYPE,CATEGORIE,STYLE,EVENEMENT,THEME1,THEME2,THEME3,RAISONSOCIALE,ADRESSE1,ADRESSE2,ADRESSE3,CODEPOSTAL,COMMUNE,PAYS,TEL1,TEL2,FAX,EMAIL1,EMAIL2,WEB1,WEB2,GPSX,GPSY,SIRET,APE,RCS,DESCRIPTIF_TITRE_FRANCAIS,DESCRIPTIF_SSTITRE_FRANCAIS,DESCRIPTIF_CHAPEAU_FRANCAIS,DESCRIPTIF_ARTICLE_FRANCAIS,DESCRIPTIF_TITRE_ANGLAIS,DESCRIPTIF_SSTITRE_ANGLAIS,DESCRIPTIF_CHAPEAU_ANGLAIS,DESCRIPTIF_ARTICLE_ANGLAIS,DESCRIPTIF_TITRE_ALLEMAND,DESCRIPTIF_SSTITRE_ALLEMAND,DESCRIPTIF_CHAPEAU_ALLEMAND,DESCRIPTIF_ARTICLE_ALLEMAND,DESCRIPTIF_TITRE_ESPAGNOL,DESCRIPTIF_SSTITRE_ESPAGNOL,DESCRIPTIF_CHAPEAU_ESPAGNOL,DESCRIPTIF_ARTICLE_ESPAGNOL,DESCRIPTIF_TITRE_ITALIEN,DESCRIPTIF_SSTITRE_ITALIEN,DESCRIPTIF_CHAPEAU_ITALIEN,DESCRIPTIF_ARTICLE_ITALIEN,PHOTO1,PHOTO2,PHOTO3,CLASSEMENT,LABEL1,LABEL2,LABEL3,ANIMAUX,HANDICAPE,TOURISME_HANDICAP1,TOURISME_HANDICAP2,TOURISME_HANDICAP3,TOURISME_HANDICAP4,DATEDU1,DATEAU1,DATEDU2,DATEAU2,DATEDU3,DATEAU3,DATEDU4,DATEAU4,DATEDU5,DATEAU5,CONTACT1TYPE,CONTACT1CIVI,CONTACT1NOM,CONTACT1PRENOM,CONTACT1FONCTION,CONTACT1EMAIL,CONTACT1TEL,CONTACT1FAX,CONTACT2TYPE,CONTACT2CIVI,CONTACT2NOM,CONTACT2PRENOM,CONTACT2FONCTION,CONTACT2EMAIL,CONTACT2TEL,CONTACT2FAX,CHAINE1,CHAINE2,CHAINE3,CHAINE4,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,MODE_PAIEMENT1,MODE_PAIEMENT2,MODE_PAIEMENT3,MODE_PAIEMENT4,MODE_PAIEMENT5,MODE_PAIEMENT6,MODE_PAIEMENT7,MODE_PAIEMENT8,MODE_PAIEMENT9,MODE_PAIEMENT10,EQUIPEMENT1,EQUIPEMENT2,EQUIPEMENT3,EQUIPEMENT4,EQUIPEMENT5,EQUIPEMENT6,EQUIPEMENT7,EQUIPEMENT8,EQUIPEMENT9,EQUIPEMENT10,EQUIPEMENT11,EQUIPEMENT12,EQUIPEMENT13,EQUIPEMENT14,EQUIPEMENT15,EQUIPEMENT16,EQUIPEMENT17,EQUIPEMENT18,EQUIPEMENT19,EQUIPEMENT20,SERVICE1,SERVICE2,SERVICE3,SERVICE4,SERVICE5,SERVICE6,SERVICE7,SERVICE8,SERVICE9,SERVICE10,SERVICE11,SERVICE12,SERVICE13,SERVICE14,SERVICE15,SERVICE16,SERVICE17,SERVICE18,SERVICE19,SERVICE20,ACTIVITE1,ACTIVITE2,ACTIVITE3,ACTIVITE4,ACTIVITE5,CONFORT1,CONFORT2,CONFORT3,CONFORT4,CONFORT5,GROUPES_ACCEPTES,GROUPE_MAX,GROUPE_MIN,NBRE_SALLE_REUNION,NBRE_PERSONNES_SALLE,SUPERFICIE_SALLE,TARIF1_LIBELLE,TARIF1_MIN,TARIF1_MAX,TARIF2_LIBELLE,TARIF2_MIN,TARIF2_MAX,TARIF3_LIBELLE,TARIF3_MIN,TARIF3_MAX,TARIF4_LIBELLE,TARIF4_MIN,TARIF4_MAX,TARIF5_LIBELLE,TARIF5_MIN,TARIF5_MAX,TARIF6_LIBELLE,TARIF6_MIN,TARIF6_MAX,TARIF7_LIBELLE,TARIF7_MIN,TARIF7_MAX,TARIF8_LIBELLE,TARIF8_MIN,TARIF8_MAX,TARIF9_LIBELLE,TARIF9_MIN,TARIF9_MAX,TARIF10_LIBELLE,TARIF10_MIN,TARIF10_MAX,TARIF11_LIBELLE,TARIF11_MIN,TARIF11_MAX,TARIF12_LIBELLE,TARIF12_MIN,TARIF12_MAX,TARIF13_LIBELLE,TARIF13_MIN,TARIF13_MAX,TARIF14_LIBELLE,TARIF14_MIN,TARIF14_MAX,TARIF15_LIBELLE,TARIF15_MIN,TARIF15_MAX,TARIF16_LIBELLE,TARIF16_MIN,TARIF16_MAX,TARIF17_LIBELLE,TARIF17_MIN,TARIF17_MAX,TARIF18_LIBELLE,TARIF18_MIN,TARIF18_MAX,TARIF19_LIBELLE,TARIF19_MIN,TARIF19_MAX,TARIF20_LIBELLE,TARIF20_MIN,TARIF20_MAX
FMACHA0080009553,Bourse aux jouets Signy le petit,Fêtes et Manifestations,Animation locale,,,,,,,,Salle des fêtes,,,8380,SIGNY LE PETIT,FRANCE,,,,,,,,49.90394,4.279582,,,,Bourse aux jouets,organisé par Familles rurales,de 8h à 17h salle des fêtes date non définie le 6 ou le 13 novembre,"8ème bourse jouets et vétements, boissons gaufres et friandises.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/7af30c02-ee81-43a1-b681-4e415a0676e3/1380184_10151935702609379_1251186145_n.jpg,,,,,,,,,,,,,06/11/16,06/11/16,13/11/16,13/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Salle d'animation,,,,,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011805,Bourse aux plantes et graines,Fêtes et Manifestations,,,,,,,,,,,,8130,ECORDAL,FRANCE,03 24 71 22 15,,,commune.ecordal@orange.fr,,,,49.52721,4.581358,,,,Bourse aux plantes et graines,,de 14h à 17h,"Le dimanche 24 avril 2016, venez découvrir le jardin conservatoire d'Ecordal. Vous y rencontrerez d'autres passionnés et pourrez partager vos avis, expériences et préférences sur toutes sortes de plantes.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/3078d118-1a41-49d4-a818-d4d3118a54d6/bourse+aux+plantes.jpg,,,,,,,,,,,,,24/04/16,24/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010244,Bourse d'échange de plants et graines,Fêtes et Manifestations,Nature et détente,Divers,,,,,,,Salle des fêtes,,,8240,BOULT AUX BOIS,FRANCE,03 24 71 80 76,,,dubief.lionel@wanadoo.fr,,,,49.41667,4.833831,,,,Bourse d'échange de plants et graines,,De 10h à 17h,"Ceux et celles qui ont des plantes et des graines les apportent et les mettent gratuitement à disposition des personnes intéressées sous forme d'échanges et dons. Le tout accompagné de conseils, d'échanges sur les pratiques et aussi de boissons et gâteaux.Organisé par le Foyer Rural les Boutats",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/d485d535-c8c0-4ff8-a665-ae9048beeed9/plant+et+graines.png,,,,,,,,,,,,,24/04/16,24/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011666,Bourse Exposition aux Minéraux Fossiles,Fêtes et Manifestations,Animation locale,Exposition,,,,,,,Rue de la Vallée,Cosec de Levrézy,,8120,BOGNY SUR MEUSE,FRANCE,,,,a-m-p-b.association@wanadoo.fr,,,,49.84687,4.754945,,,,Bourse Exposition Minéraux Fossiles 2016,,La 33ème bourse-exposition aux Minéraux Fossiles aura lieu les 16 et 17 avril 2016 au Cosec de Levrézy à Bogny-sur-Meuse.,De 9h à 18h non stop. - 800m² d'exposition - 35 exposants de toute la France et du monde - des milliers de minéraux et de fossiles de toute la planète - des animations gratuites pour les enfants - détermination gratuite de vos pierres - espace échange - Une exposition thématique inédite :  Trésors fossiles des Ardennes ,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/29d12aa3-8fe2-4e36-9222-03e815b41b7d/bourse+min%c3%a9raux+2016.jpg,,,,,,,,,,,,,16/04/16,17/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011473,Bourse multicollections  ,Fêtes et Manifestations,Animation locale,Divers,,,,,,,,Salle des Fêtes ,,8400,VOUZIERS,FRANCE,03 24 71 75 59 ou 03 24 71 66 08 ,,,ap-v@laposte.net,paul.mallet@laposte.net,,,49.40206,4.711936,,,,Bourse multicollections ,,De 9h à 17h,L'Amicale philatélique Vouzinoise organise une bourse aux capsules;timbres et cartes postales. Exposition sur les alliés de la Guerre 14-18; cartes postales et documents.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/10/16,16/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tarif entrée ,0.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080003193,Bourse multi-collections,Fêtes et Manifestations,Manifestation commerciale,Vide greniers Braderie,,,,,,,Place de Caen,,,8300,RETHEL,FRANCE,03 26 03 50 12,,,,,,,49.51503,4.383214,,,,Bourse multi-collections,,,de 8h à 17h aux Halles Place de CaenEntrée gratuite aux visiteurs6 le mètre pour les exposants (tables et chaises fournies)Bar et restauration rapide sur placetéléphoner le soir20 exp,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/925f15eb-5c8e-467b-91e2-2ac19e26626e/bourse_tagnon_2014_otpr+(3).jpg,,,,,,,,,,,,,30/10/16,30/10/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080009735,Brevet cyclotourisme du Massif Ardennais,Fêtes et Manifestations,Manifestation sportive,Compétition sportive,,,,,,,Centre des Congrés,,,8500,LES MAZURES,FRANCE,03 24 54 32 72,,,codep08ffctpres@laposte.net,,,,49.88797,4.626513,,,,Brevet Cyclotourisme du Massif Ardennais,,3 Parcours sur route autour du Lac des Vieilles Forges le dimanche 15 mai,ROUTE Circuit Route 1 : Distance (Km) : 90 Circuit Route 2 : Distance (Km) : 135 Circuit Route 3 : Distance (Km) : 180,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/f8e0073a-f98a-4b2e-adab-0634f1a09880/110623_152251.jpg,,,,,,,,,,,,,15/05/16,15/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Aire de pique-nique,Parking,Parking autocar,Salle d'animation,Tables de pique-nique,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,- 18 ans non adhérent,5.00,5.00,- de 18 ans adhérent ,0.00,0.00,adulte adhérent,8.00,8.00,adulte non adhérent,10.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080008148,Brocante,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,,,,8220,RUBIGNY,FRANCE,03 24 72 63 34,,,,,http://www.sud-ardennes-tourisme.com/,,49.68524,4.195898,,,,Brocante,,Venez vous balader et chiner à la brocante de Rubigny !,"Rue de la Fontaine, de 07h00 à 18h00Entrée libre",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/ba39d88f-108b-496b-a780-d14312087c1b/brocante.jpg,,,,,,,,,,,,,21/08/16,21/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080001984,Brocante ,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,Place de Caen,,,8300,RETHEL,FRANCE,06 81 67 24 76,,,,,,,49.51503,4.383214,,,,Brocante,,,Entrée gratuite,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/00ea8808-f4e3-4864-a242-7ebb1876dfe3/brocante.jpg,,,,,,,,,,,,,08/05/16,08/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080010078,Brocante,Fêtes et Manifestations,,Brocante,,,,,,,Quartier de léglise,,,8240,BOULT AUX BOIS,FRANCE,03 24 30 24 57,,,,,,,49.41667,4.833831,,,,Brocante,,de 7h à 18h,Brocante - Friterie et buvette sur placeOrganisé par le Foyer Rural des BoutatsRéservation des tables et renseignements au 03 24 71 88 42,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/101df631-5ebf-4c6b-98ab-bcd315ddb19d/brocante-ok.jpg,,,,,,,,,,,,,26/06/16,26/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix du mètre,0.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011742,Brocante,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,,,,8270,SAULCES MONCLIN,FRANCE,03 24 30 07 72,06 50 84 31 96,,,,,,49.57644,4.496734,,,,Brocante,,De 6h à 18h,Venez vous balader dans les rues de Saulces-Monclin durant sa brocante.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/9a352948-5e3f-4e0a-9a3d-429a63777f70/brocante.jpg,,,,,,,,,,,,,12/06/16,12/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080002883,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8190,POILCOURT SYDNEY,FRANCE,06 25 42 00 24,,,,,,,49.42156,4.09988,,,,Brocante,,,1.5 le mètre pour au minimum 4m d'emplacement95 exp,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/cadc2bc9-6cde-4054-bbf8-5f3e12d955ee/avan%c3%a7on_2012_otpr+(6).jpg,,,,,,,,,,,,,14/08/16,14/08/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080008043,Brocante,Fêtes et Manifestations,,Brocante,,,,,,,Autour de la salle des fêtes ,,,8240,NOUART,FRANCE,06 22 65 69 57 ,,,,,,,49.44698,5.053095,,,,Brocante,,De 7h à 18h,Emplacement gratuit; enveloppes surprises Barbecue et pâtisseriesOrganisé par Festy'Nouart,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/ecb3a1eb-f2ae-4155-8e60-c4b1085a74f2/brocante.jpg,,,,,,,,,,,,,11/09/16,11/09/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011784,Brocante,Fêtes et Manifestations,,,,,,,,,,,,8130,GIVRY,FRANCE,,,,ot.cretes@orange.fr,,,,49.4899,4.536176,,,,Brocante,de 8h à 18h,,Venez vous balader et chiner à la brocante de Givry en profitant du soleil estival. Entrée libre.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/c1fcdf08-ca02-4b57-bad2-54cf79c58027/brocante.jpg,,,,,,,,,,,,,14/07/16,14/07/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000251,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8190,AVAUX,FRANCE,03 24 38 80 27,,,,,,,49.46327,4.073747,,,,Brocante,,,140 exp,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/eae15c3b-e3bd-4ab6-8df3-30a7754077d0/avan%c3%a7on_2012_otpr+(6).jpg,,,,,,,,,,,,,15/05/16,15/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080007987,Brocante ,Fêtes et Manifestations,,Marché et foire,,,,,,,,,,8260,BLOMBAY,FRANCE,03 24 35 35 10,,,,,,,49.82162,4.451011,,,,Brocante de Blombay,de 6h à 18h ,1 du mètre,,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/48d1bab9-e351-41bc-a244-9f4d933ccb61/brocante.jpg,http://cnstlltn.com/master/5fe0a534-e010-43d0-a907-ba746332aa04/brocante.jpg,,,,,,,,,,,,17/04/16,17/04/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,Visite gratuite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011659,Brocante,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,Rue du village,,,8270,MESMONT,FRANCE,,,,,,,,49.61586,4.399871,,,,Brocante,,Venez vous balader et chiner à la brocante de Mesmont !,Dans les rues du village de 13h00 à 21h00,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/aade0110-b2b9-4107-97fd-f275c68046aa/brocante.jpg,,,,,,,,,,,,,11/06/16,11/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011675,Brocante,Fêtes et Manifestations,,Brocante,,,,,,,,,,8090,HAM LES MOINES,FRANCE,,,,,,,,49.79258,4.588627,,,,Brocante,Organisée par l'association Loisirs du Ham ,,Au centre du village toute la journée,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/c71ae70c-127c-4a20-842e-cdb85903dec0/t%c3%a9l%c3%a9chargement+(2).jpg,,,,,,,,,,,,,15/05/16,15/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000203,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8300,NEUFLIZE,FRANCE,06 63 60 35 48,,,,,,,49.40572,4.310004,,,,Brocante,,,70 exp1 le mètre,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/be560dba-93b4-4d0c-98d3-06ad02b44146/brocante.jpg,,,,,,,,,,,,,12/06/16,12/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011649,Brocante ,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,Place du Village,,,8270,JUSTINE HERBIGNY,FRANCE,06 79 60 08 21,,,,,,,49.5829,4.346968,,,,Brocante ,,Venez vous balader et chiner à la brocante de Justine-Herbigny!,Dans les rues du village de 06h00 à 18h00.Tarifs : 3 les 5 mètres.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/629b9c71-1614-4ad7-ba93-c81bee6e82dd/brocante.jpg,,,,,,,,,,,,,15/05/16,15/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011684,Brocante,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,Rue de la Gare,,,8410,BOULZICOURT,FRANCE,03 24 32 72 72,,,mairie-boulzicourt@gmail.com,,,,49.69701,4.695379,,,,Brocante,,,Brocante rue de la Gare,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/aa134fcd-caaf-4462-8693-b3396187f08c/brocante.jpg,,,,,,,,,,,,,04/06/16,04/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080011847,Brocante,Fêtes et Manifestations,Animation locale,Brocante,,,,,,,Dans les rues du village,,,8430,VILLERS LE TILLEUL,FRANCE,,,,,,,,49.63599,4.726862,,,,Brocante,,,Venez vous balader et chiner à la brocante de Villers le Tilleul !De 06h00 à 18h00.,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/5bb5fb53-8d8a-423d-b95a-328b0d5f237b/brocante.jpg,,,,,,,,,,,,,08/05/16,08/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080008289,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8190,GOMONT,FRANCE,06 27 10 41 90,,,,,,,49.51117,4.176092,,,,Brocante,,,"40 expde 6h à 18hles 4 premiers mètres gratuits pour les habitants 1,5 le mètre",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/58a4c82e-fa25-4c8d-8771-b7fc946ac9c0/avan%c3%a7on_2012_otpr+(6).jpg,,,,,,,,,,,,,26/06/16,26/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080003253,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8300,ECLY,FRANCE,03 24 72 85 47,,,,,,,49.55254,4.28805,,,,Brocante,,,de 7h à 18h rue de l'église,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/2b677b06-2c00-4d08-89d8-7f2614fd6ef1/brocante.jpg,,,,,,,,,,,,,19/06/16,19/06/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000201,Brocante,Fêtes et Manifestations,Manifestation commerciale,Brocante,,,,,,,,,,8190,ASFELD,FRANCE,06 14 26 09 21,,,,,,,49.47518,4.119649,,,,Brocante,,,90 exp,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/ec65d145-e096-47c4-bc79-ad631b647364/brocante.jpg,,,,,,,,,,,,,29/05/16,29/05/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMACHA0080000927,Brocante ,Fêtes et Manifestations,,Brocante,,,,,,,Café pour Tous,,,8250,CHATEL CHEHERY,FRANCE,03 24 30 79 95 Annick HOULLEMARE,03 24 30 54 11 Dominique DEFRAIN,,chatel.loisirs@orange.fr,,http://www.cafepourtouschatel.wordpress.com,,49.28113,4.953911,,,,Brocante,,De 8h à 18h,Dans les rues du village. Buvette et Barbecue toute la journée. Apéritif et Repas convivial en soirée avec animation.Organisateur : Châtel-Loisirs,,,,,,,,,,,,,,,,,http://cnstlltn.com/master/462f3ae7-fafe-4c15-9b87-9e766bd8db0c/462f3ae7-fafe-4c15-9b87-9e766bd8db0c_134.jpg,,,,,,,,,,,,,15/08/16,15/08/16,,,,,,,,,Organisation,,HOULLEMARE ,Annick,,annick.houllemare@orange.fr,+33 (0)3 24 30 79 95,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,Gratuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
