"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_PERSONNES_MAXI","NB_PERSONNES_MINI","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"PNACHA0080000056","Plan d'eau de La Samaritaine","Patrimoine naturel","Sites et monuments historiques",,,,,,,,,,"La Samaritaine",,,8240,"BUZANCY","FRANCE",,,,,,,,"49.4251","4.940071",,,,"Baignade et Loisirs",,,"Proche du camping du même nom, ce plan d'eau aménagé est l'ancienne pièce d'eau du Château Augeard. Sentier de balade, baignade surveillée en été : 1.50 , jeux pour enfants,...",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/ef8fdfc6-3028-46a0-a9ac-3d8972fc5f9e/ef8fdfc6-3028-46a0-a9ac-3d8972fc5f9e_134.jpg",,,,,,,,,,,,,01/01/09,31/12/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,"Espèces",,,,,,,,,,"Aire de jeux","Aire de pique-nique","Parking","Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baignade surveillée","0.00","1.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000038","POINT DE VUE","Patrimoine naturel",,,,,,,,,0,,,," ",8160,"DOM LE MESNIL","FRANCE",,,,,,,,"49.68967","4.807436",,,,"POINT DE VUE",,,"Point de vue en haut de la côte de Dom avec panorama sur de nombreux villages, sur une étendue de 20 à 24 km, sur la Meuse et les côtes qui la dominent au Nord, jusqu'à la frontière belge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,,"OFFICE DE TOURISME DU PAY",,"otpays.des.sources@orange.fr","03 24 37 25 85","03 24 54 89 20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000003","Point de vue  André Cunin ","Patrimoine naturel","Site naturel",,,,,,,,,,,,,8170,"HAYBES","FRANCE","03 24 42 92 42",,,,,,,"49.98512","4.716139",,,,"Point de vue André Cunin - Haybes- Ardenne- France",,"Point de vue aménagé par la Communauté de Communes Ardenne Rives de Meuse, d'où un superbe panorama sur la ville de Fumay vous attend.",,"Panorama  André Cunin  ",,"Viewpoint arranged by the Community of Communes  Ardenne Rives de Meuse  where a magnificent panorama over the town of Fumay is waiting for you.",,,,,,,,,,,,,,"http://cnstlltn.com/master/4d1f2863-29e3-49a4-813a-cdc9be91eca3/4d1f2863-29e3-49a4-813a-cdc9be91eca3_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000046","Point de vue : Banc des touristes","Patrimoine naturel","Site naturel",,,,,,,,,," D 988",," ",8500,"REVIN","FRANCE",,,,,,,,"49.93711","4.640439",,,,"Point de vue : banc des touristes - Revin-Ardenne-France",,"Le point de vue: banc des touristes est situé dans la côte des Mazures.","Point de vue facilement accessible en voiture (D988), donnant sur les différents quartiers de Revin dont la boucle d'Orzy, le quartier de la Bouverie et le Mont Malgré Tout, massif couvert de forêts.","Viewpoint: banc des touristes - Revin-Ardenne, France",,"The view:  banc des touristes  is located in the climb of the  Mazures .","Easily accessible by car (D988), this viewpoint is overlooking all the neighborhood of Revin whose : Orzy, the neighborhood of Bouverie and the  Mont Malgré tout  a massive showered with woods.",,,,,,,,,,,,,"http://cnstlltn.com/master/5e56a051-c8c3-4d13-b0b3-862d548d1d79/5e56a051-c8c3-4d13-b0b3-862d548d1d79_134.jpg",,,"Autres",,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Autres",,,,,"info@valdardennetourisme.com","03 24 42 92 42",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000061","Point de vue de la Marfée","Patrimoine naturel","Site naturel",,,,,,,,,,"Route de la Marfée",,,8350,"NOYERS PONT MAUGIS","FRANCE",,,,,,,,"49.66421","4.928441",,,,"Point de vue de la Marfée","ĞTenir La Marfée, priorité stratégiqueğ","Entrée gratuite.Ouvert toute l'année.","Bordée au nord par la Meuse et au sud par la Bar, la Marfée se prolonge à louest jusquà la Croix Piot. Si le site a été le théâtre de nombreuses batailles franco-allemandes (1870, 1914-1918, 1939-1945), il est aujourdhui un haut lieu de mémoire sur lequel souffle un esprit de paix et de réconciliation.1870 : Les habitants de Noyers qui voient, fin août, les Allemands semparer sans combat du plateau de la Marfée comprennent quel drame va se jouer.LArmée de Châlons, commandée par Mac Mahon, est repoussée sur la rive droite de la Meuse. Les troupes de Moltke, contrôlent donc la rive gauche de Mouzon à Donchery tandis quà lest les Saxons se rapprochent des forces françaises pour les prendre en tenaille sur la Givonne. Le 1er septembre, la bataille fait rage de Bazeilles à Floing et lartillerie allemande, qui tire des coteaux de la Marfée et du Liry, fait des ravages dans les rangs des Troupes de Marine.1914 : Après avoir défendu Sedan pendant deux jours, le 11ème Corps de la IVème Armée française se replie, sur la rive gauche de la Meuse le 26 août en fin de matinée.Les hommes du 17ème Corps sont alors chargés de défendre le plateau de la Marfée. Les Allemands les surprennent en pleine nuit et les bousculent jusquà Chaumont. A 6 heures du matin le 27 août, les Bretons et les Vendéens contre- attaquent baïonnette au canon, atteignent Noyers à 9 heures et rejettent lenvahisseur sur les berges de la Meuse.Le 28, Joffre ordonne le repli général vers Paris ce qui, par un incroyable retournement de situation, permettra la victoire de la Marne.1940 : Après avoir violé la neutralité de la Belgique et des Pays Bas, larmée allemande arrive à Sedan, le 12 mai. Le 13, de 11h à 15h, laviation allemande bombarde sans interruption les positions françaises du massif de la Marfée. Les tirs de lartillerie française en sont stoppés net. Dans la journée, des troupes dassaut franchissent la Meuse et atteignent Pont-Maugis, Frénois et la Croix Piot, suivies le lendemain matin 14 mai, par les blindés du général Guderian qui se lancent à lassaut du plateau de la Marfée jusquà Bulson. Les combats se déplacent alors jusquà Stonne où une résistance acharnée fixe momentanément le front.","Point de vue de la Marfée","The same strategic priority : Holding La Marfée","Free admission.Open all year.","Bordered in the north by the Meuse and in the south by the Bar, La Marfée, which extends east as far as the Croix Piot has been the stage for many a battle. The memory of those fought during the three French-German wars (1870,1914-1918,1939-1945) has never been forgotten.Today, Noyers, on its summits, is a place of peace and reconciliation.1870 The inhabitants of Noyers who witnessed, at the end of August, the Germans take hold of the plateau of La Marfée without fighting, realised what kind of tragedy was about to be staged. The army of Châlons, commanded by Mac Mahon, was pushed onto the left bank of the Meuse. Moltke's troops then took control of the left bank from Mouzon to Donchery while in the east, the Saxons came closer to the French forces to trap them in a pincer movement on the Givonne. On the 1 September, the battle raged from Bazeilles to Floing and the German artillery, firing from the hillside of La Marfée and Le Liry, inflicted great losses among the ranks of the Marine troops. 1914 After defending Sedan for 2 days, the 11th Corps of the 4th French Army withdrew onto the left bank of the Meuse on 26 August, at the end of the morning. The men of the 17th corps were then given the responsibility of defending the plateau of La Marfée. The Germans took them by surprise in the middle of the night and made them put up a fight, eventually forcing them to retreat up to Chaumont. At 6am on the 27th, the Bretons and Vendeans struck back, and charging with fixed bayonets, and were able to reach Noyers at 9am, pushing the invaders back onto the banks of the Meuse. On the 28th, Joffre ordered a general withdrawal towards Paris, which, by an incredible reversal of the situation, brought victory to the Marne.1940 After crossing Belgium and Holland, which were neutral, the German army arrived in Sedan on 12 May. On the 13th, between 11am and 3pm, the German air force relentlessly bombed the French positions of the La Marfée massif.As a result, the French artillery's firing stopped dead. During the day, assault troops crossed the Meuse and reached Pont-Maugis, Frénois and the Croix Piot, followed the next morning, 14 May, by the armoured vehicles of General Guderian, which launched an attack on the plateau of La Marfée all the way to Bulson. The fighting then moved as far as Stonne where a fierce resistance temporarily held the front.","Point de vue de la Marfée","Die gleiche Strategie : La Marfe´e halten",,"La Marfée, im Norden von der Maas und im Süden von der Bar gesäumt, zieht sich im Westen bis Croix Piot hin und war der Schauplatz zahlreicher Schlachten. Die Erinnerungen an die deutsch-französischen Kriege (1870, 1914-1918, 1939-1945) sind immer noch da. Noyers ist heute ein Ort, an dem ein Geist des Friedens und der Versöhnung herrscht.1870 Die Einwohner von Noyers, die Ende August miterleben, wie die Deutschen das Hochplateau ohne Kampf einnehmen, ahnen, was folgen wird. Die Armee von Châlons unter dem Befehlshaber Mac Mahon wird auf das rechte Maasufer vertrieben. Die Truppen von Moltke kontrollieren das linke Ufer von Mouzon bis Donchery, während sich die Sachsen im Osten den französischen Streitkräften nähern, um sie auf der Givonne in die Zange zu nehmen. Am 1. September wütet die Schlacht von Bazeilles nach Floing, und die deutsche Artillerie richtet bei den Marinetruppen verheerende Schäden an.1914 Am späten Vormittag des 26. Augusts zieht sich das 11. KorpsderIV.französischenArmeeaufdaslinkeMaasuferzurück, nachdem sie zwei Tage lang versucht hat, Sedan zu verteidigen. Die Männer des 17. Korps werden damit beauftragt, das Hochplateau von la Marfée zu verteidigen. Die Deutschen überraschen sie mitten in der Nacht und bringen sie bis nach Chaumont durcheinander. Am Morgen des 27. Augusts erreichen Bretonen und Männer aus Vendée mit aufgepflanztem Bajonett Noyers um 9 Uhr und vertreiben die Eindringlinge auf die Ufer der Maas. Am 28. befiehlt Joffre den Rückzug nach Paris, was, so unglaublich es auch klingen mag, den Sieg der Marne ermöglichte.1940 Nachdem die deutsche Armee das neutrale Belgien durchquert hatte, kommt sie am 12. Mai in Sedan an. Am 13. bombardieren die Deutschen von 11 Uhr bis 15 Uhr ununterbrochen die französischen Posten auf dem Marfée-Massiv. Die Schüsse der französischen Artillerie werden auf der Stelle eingestellt. Im Laufe des Tages überqueren Sturmtrupps die Maas underreichenPont-Maugis,FrénoisundCroixPiot.Amnächsten Tag, dem 14. Mai, folgen die Panzer des Generals Guderian, die das Hochplateau von la Marfée bis nach Bulson stürmen. Die Schlachten verschieben sich bis nach Stonne, wo ein entschiedener Widerstand die Front stecken bleiben lässt.",,,,,,,,,"http://cnstlltn.com/master/710032b5-1df4-48c1-a84e-f6b48a7a7146/logo-me%c2%b4moire.jpg","http://cnstlltn.com/master/6760ecf0-fbdc-47f5-ab90-f2027a68212d/6760ecf0-fbdc-47f5-ab90-f2027a68212d_134.jpg",,,,,,,"Accès handicapés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking","Parking autocar","Sentiers balisés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,"Entrée Gratuite","0.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000051","Point de vue de la table d'orientation","Patrimoine naturel",,,,,,,,,0,,"D1",," ",8500,"REVIN","FRANCE",,,,,,,,"49.92813","4.605846",,,,"Point de vue: Table d'orientation","Revin-Ardenne-France","Un balcon sur le lac de Whitaker.","Le Point de vue de la table d'orientation , en bordure de la D1 Rocroi-Revin, donne sur le lac de Whitaker magnifiquement intégré au paysage ardennais.Quelques installations de la centrale électrique sont visibles. Présentation du paysage sur une table.Witacker est le nom d'un maître de forges installé en ces lieux au XVIe siècle, et tenant l'un des ateliers qui a donné son nom à ce lac.",,,,,,,,,,,,,,,,,,,,"Forets",,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000009","Panorame of the Gregoire Tower","Patrimoine naturel",,,,,,,,,0,,,," ",8600,"GIVET","FRANCE","03 24 42 92 42",,,,,,,"50.13592","4.825061",,,,"Point de vue de la tour Grégoire - Givet - Ardenne - France",,"Cette tour offre l'un des plus beaux points de vue sur Givet et Fromelennes, mais aussi sur quelques villages belges alentours et une vue imprenable sur le fort de Charlemont.","Ancienne tour de guet datant du XIe siècle, située sur le mont d'Haurs. Niveau facile, environ 25 min.","Panorama of the Gregory tower - Givet-Ardenne-France",,"Viewpoint over Givet and the Charlemont fortress, Fromelennes and some belgian villages.","Dating from the 11th century, this tower, situated on the right bank, on the hill named  Le Mont d'Haurs , was a watchtower.",,,,,,,,,,,,,"http://cnstlltn.com/master/149967be-ec3c-4c81-9b28-4c740b15b729/149967be-ec3c-4c81-9b28-4c740b15b729_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000043","Point de Vue de l'Ermitage","Patrimoine naturel","Site naturel",,,,,,,,0,,,," ",8370,"MARGUT","FRANCE",,,,,,,,"49.58474","5.259987",,,,"Point de Vue de l'Ermitage",,,"Point de vue de lermitage Saint Walfroy à 2,5 kms de Margut, 350 mètres d'altitude. Table d'orientation sur place.","Point de Vue de l'Ermitage",,,"Viewpoint of the hermitage Saint Walfroy 2.5 km from Margut 350 metres. Orientation table on site.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000014","Point de vue de Marlemont","Patrimoine naturel",,,,,,,,,0,,,," ",8290,"MARLEMONT","FRANCE",,,,,,,,"49.74989","4.373861",,,,"Point de vue de Marlemont",,,"Point de vue de la butte de Marlemont (296 m). Accès par l'ancien chemin de Saint Jean aux Bois ou par le chemin dit du   pendu  .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,"DAVENNE","Dominique",,,"03 24 53 04 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000010","Panorama of the Roman Camp","Patrimoine naturel",,,,,,,,,,,,,,8320,"VIREUX MOLHAIN","FRANCE","03 24 42 92 42",,,,,,,"50.07862","4.708809",,,,"Point de vue du Camp Romain - Vireux-Molhain - Ardenne - France",,"Sur les hauteurs du Mont-Vireux, vue sur Vireux, le château, l'église, la halte fluviale et le terne d'Aune. Table d'orientation.",,"Panorama of the Roman camp - Vireux-Molhain-Ardenne-France",,"At the top of the hill of Vireux : Viewpoint over Vireux, the castle, the church and the river stopover site of Vireux-Wallerand and the  terne d'Aune . Orientation table.",,,,,,,,,,,,,,"http://cnstlltn.com/master/8fb4a6a0-52a6-4d9e-8584-4a632763e31d/8fb4a6a0-52a6-4d9e-8584-4a632763e31d_134.jpg","http://cnstlltn.com/master/9af43c61-02df-41e9-90d2-98ef028bbef4/9af43c61-02df-41e9-90d2-98ef028bbef4_134.jpg","http://cnstlltn.com/master/e2b6eb38-0d4c-4042-9454-46df96ab8afd/e2b6eb38-0d4c-4042-9454-46df96ab8afd_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000017","Point de vue du parapente ","Patrimoine naturel","Site naturel",,,,,,,,0,,"Sentier George Sand ","Mi chemin Rocroi-Fumay"," ",8500,"REVIN","FRANCE",,,,,,,,"49.94192","4.645282",,,,"Le Point de vue du parapente - Revin-Ardenne-France","Mont devant Revin","Le point de vue du parapente permet de découvrir une vue magnifique sur Revin. On y découvre la totalité de la ville .","Ce paysage se mérite .... les accès sont possibles soit : - A pied : pour les randonneurs il faudra emprunter le circuit de George Sand (8 km) pour atteindre ce point de vue après 1h00 - 1h30 de montée. - Par la route à mi-chemin entre Rocroi-Fumay (D 8051) place de l'Argentine + 30 45 minutes de marche.Les plus chanceux pourront aussi assister au décollage des parapentistes.","Point de vue du parapente Revin, Ardennes France",,"The point of view  Mont Devant Revin  offer a magnificent view. This point of view overlook the whole city of Revin.","This landscape is worth. It is accessible by: - On foot : for hikers you have to borrowed the George Sand track (8 km) to reach this point of view. It takes about 1 to 1:30. or - By road : halfway between Rocroi-Fumay (D 8051) at the  place de l'Argentine' . It takes about 30/45 minutes. The lucky ones will also attend the launch of paragliders.",,,,,,,,,,,,,"http://cnstlltn.com/master/e57a833d-9386-4189-a0a0-807b0518f750/e57a833d-9386-4189-a0a0-807b0518f750_134.jpg",,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,"Autres",,,,,"info@valdardennetourisme.com","03 24 42 92 42",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000004","Panorama of  La Platale ","Patrimoine naturel","Site naturel",,,,,,,,0,,"Rue Madame de Cormont",," ",8170,"HAYBES","FRANCE","03 24 42 92 42",,,,,"http://haybes.stationverte.com/",,"50.00542","4.709062",,,,"Point de vue La Platale-Haybes-Ardenne-France",,"Point de vue de la Platale à Haybes: magnifique vue sur la ville de Fumay, l'église Saint Georges, le verdeau, le château des comtes de Bryas et la chapelle Sainte Barbe.","Accès direct du parking. situé à Haybes, commune classée Station verte de vacances.","Panorama of  La Platale  - Haybes-Ardenne-France",,"Viewpoint over Fumay, the Saint-Georges church, the verdeau (hillock of slates), the castle of the Counts of Bryas and the Sainte-Barbe chapel","Direct access from the car park.",,,,,,,,,,,,,"http://cnstlltn.com/master/5fc8a87f-2ea1-4791-8776-4ed5fd9b9f1d/pt+vue+haybes-sur+la+boucle+de+fumay+(30).jpg","http://cnstlltn.com/master/716b5bcf-5906-4320-92ba-a0300fb9b206/img_1658.jpg","http://cnstlltn.com/master/6fe37a71-f54f-4c24-943f-5b9c42b29157/6fe37a71-f54f-4c24-943f-5b9c42b29157_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000005","Panorama of  La Roche à Fépin ","Patrimoine naturel","Site naturel",,,,,,,,0,,,," ",8170,"HAYBES","FRANCE","03 24 42 92 42",,,,,,,"50.01014","4.70569",,,,"Point de vue La Roche à Fépin - Fépin - Hargnies- Ardenne - France",,"Magnifique point de vue pour observer les villages de Fépin, Revin, Fumay, Haybes, Montigny-sur-Meuse et Vireux. Une vue surplombante à vous couper le souffle !","Vous pourriez abandonner avant de la trouver, mais ce serait dommage!Voici l'un des panoramas les plus époustouflants sur  la valléye .Faisons simple: près de 5 km après la sortie de Haybes en direction de Hargnies, juste avant un virage serré à droite, près du panneau forêt d'Hargnies, vous devez prendre un chemin privé sur votre gauche.La piste est à peu près carrossable....Au bout de 2 kilomètres, vous êtes arrivé: quelques panneaux vous indiquent le point de vue.On découvre la lutte fratricide entre l'eau et la pierre. Le petit village de Fépin, 200 mètres plus bas, semble perdu dans un décor grandiose.","Panorama  La Roche à Fépin  - Fépin-Ardenne-France",,"Magnificent viewpoint. Up there, you will see several towns and village in the heart of the  Ardennaise  forest : Fépin, Revin, Haybes, Montigny-sur-Meuse, Vireux, Oignies (Village in Belgium).","This superb panorama will take your breath away !One of the most beautiful panorama of the Meuse valley.How to get to this panorama : After the village of Haybes, follow the direction of Hargnies. Just before a big bend on the right,(near the sign  forêt d'Hargnies ) follow a private path on your left. The path is suitable for motor vehicles. Some sign roads indicate the viewpoint... The village of Fépin (200 metres below) seems lost in the middle of the imposing  Ardennaise  forest.",,,,,,,,,,,,,"http://cnstlltn.com/master/d46a7c2b-0bb6-4107-bb62-aed7418a93a9/d46a7c2b-0bb6-4107-bb62-aed7418a93a9_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PNACHA0080000006","Panorama of  La Roche de l'Uf ","Patrimoine naturel",,,,,,,,,0,,,," ",8170,"FUMAY","FRANCE","03 24 42 92 42",,,,,,,"49.99357","4.706954",,,,"Point de vue La Roche de l'Uf- Fumay - Ardenne - France",,"C'est un site très particulier de Fumay, qui offre un double panorama. L'un sur l'ancienne ardoisière St-Joseph avec le parc aventure et l'autre sur le barrage et l'écluse.","Accès roche de l'Uf : prolongement rue de bois de Ham Accès terne de Divers Monts: Avenue Victor Hugo, prolongement rue St.Gilbert Accès libre.","Panorama  Roche de L'Uf  - Fumay-Ardenne-France",,"A very special site of Fumay which offers you a double panorama over the former St Joseph slate-quarry and the  Terraltitude  park, but also the dam and the lock.","Access to the  Roche de l'Uf  : continuation of the  rue de bois de ham, access  Terne de Divers Monts : Avenue Victor Hugo, continuation rue St Gilbert.Free access.",,,,,,,,,,,,,"http://cnstlltn.com/master/da84d626-d0d2-41a0-89f1-6b548a065c69/1366000392_2.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
