"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","NB_SALLE_RESTAURANT","NB_SALLE_CLIMATISEE","NB_COUVERT_MAX","NB_COUVERT_TERRASSE","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"RESCHA0080000062","Le Gambetta","Restauration","Restaurant","Brasserie",,,,,,0,0,0,,,"34 avenue Gambetta",," ",8300,"RETHEL","FRANCE","03 24 38 41 70",,,,,,,"49.50517","4.362219",,,,"Le Gambetta",,,"Café, brasserie50 couverts avec la terrassemenus à partir de 9restauration fermé le dimanche midi. café fermé le dimanche après-midi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terrasse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000426","Le Garage","Restauration",,"Restauration Rapide",,,,,,,,,,,"24 place de la Basilique",,,8000,"CHARLEVILLE MEZIERES","FRANCE","06.32.58.73.73.21",,,,,"http://www.legarage08.com",,"49.77932","4.718441",,,,"Le Garage",,,"Le Resto & Snack.Restauration rapide : hamburgers, sandwichs, américain, pasta-box, panini.Ouvert le lundi, mardi, jeudi, vendredi et samedi de 11h à 14h et de 18h à 21h. Le mercredi de 11h à 14h.Ouvert les soirs après les matchs de l'Etoile de Charleville-Mézières.Sur place ou à emporter.Grande salle et terrasse privative.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/5e6cc9ac-ec83-49b3-8d3f-1ce5917e4252/le+garage.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000085","Le Gavroche","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle",,,,,45,40,,"1 rue du Lac de Bairon",,,8390,"LE CHESNE","FRANCE","03 24 30 57 03",,,"legavroche08@hotmail.fr",,,,"49.51404","4.76622",,,,"Le Gavroche",,,"Restauration traditionnelle, restauration rapide sur place ou à emporter et traiteur pour particuliers ou professionnels. 45 couverts + 40 en terrasseOuvert tous les jours sauf le dimanche soir et le mardi soir en hiverPrésent sur le marché de Le Chesne le mardi",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/66fc5551-9d7c-4e79-85e9-71ed47f4ec00/045.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Terrasse",,,,,,,,,,,,,,,,,,,,"Vente à emporter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Formule (entrée; plat; dessert) ","0.00","13.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000205","Le Gibergeon (Resto)","Restauration","Hotel-restaurant","Cuisine traditionnelle",,,,,,,,40,,,"7, Place de l'Eglise",," ",8460,"SIGNY L'ABBAYE","FRANCE","03 24 52 80 90",,"03 24 52 80 90",,,"www.gibergeon.com",,"49.69711","4.421017",,,,"Le Gibergeon ","40 couverts intérieur + 30 couverts extérieur","Cuisine traditionnelle et restauration rapide","Hôtel/Restaurant classé 2 étoiles situé au cur du massif forestier de Signy l'Abbaye.Patricia et Daniel DURMOIS vous proposent une cuisine traditionnelle et familiale composée de produits du terroir.Le restaurant a une capacité maximale de 40 couverts.Wifi gratuitOuvert tous les jours",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/08692132-0450-450b-bdb9-8d318e34e2b7/08692132-0450-450b-bdb9-8d318e34e2b7_134.jpg","http://cnstlltn.com/master/0bbdacbc-6842-4bd1-9330-ebbf229e2a6a/0bbdacbc-6842-4bd1-9330-ebbf229e2a6a_134.jpg","http://cnstlltn.com/master/28c1ef6a-1f47-46d6-86d4-edc1d3e1cbad/28c1ef6a-1f47-46d6-86d4-edc1d3e1cbad_134.jpg",,,,,,,,,,,,,,,,,,,,,"Renseignement/Information",,"DURMOIS","Patricia",,,"03.24.52.80.90","03.24.52.80.90","Direction",,"DURMOIS","Daniel",,"LE GIBERGEON","03.24.52.80.90","03.24.52.80.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000232","Le Godillot - MICHEL José","Restauration","Restaurant","Cuisine traditionnelle",,,,,,0,0,0,,,"26, Place de la Gare",," ",8430,"POIX TERRON","FRANCE","03 24 35 61 46",,,"legodillot@orange.fr",,,,"49.64993","4.636956",,,,"Le Godillot","Cuisine Familiale / Restaurant routier.",,"Menu tout compris à 14,00  (1/4 boisson par personne) OUVERT TOUTE L'ANNÉE du Lundi au Jeudi de 05hh00 à 10h00 et Vendredi de 05h00 à 14h00",,,,,,,,,,,,,,,,,,,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parking","Parking privé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000192","LE GRILLARDIN","Restauration",,,,,,,,0,0,0,,,"18 place Ducale",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 59 39 64",,"03 24 59 39 64",,,,,"49.77384","4.720656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000024","Le Kervan","Restauration",,"Pizzeria",,,,,,,,,,,"16 avenue Gambetta",,,8300,"RETHEL","FRANCE","03 24 72 38 43",,,,,,,"49.51503","4.383214",,,,"Le Kervan",,,"pizzeria, kebab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000011","Le Longchamps","Restauration","Restaurant","Brasserie",,,,,,,,,,,"48 rue Sommevue",,,8360,"CHATEAU PORCIEN","FRANCE","03 24 72 83 58",,,,,,,"49.53229","4.262432",,,,"Le Longchamps",,,"Restaurant menu à 1222 couvertsouvert uniquement le midi - fermé le week-endrepas et hébergement pour les pèlerins de St Jacques de Compostelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000289","Le Mambo","Restauration","Restaurant","Restaurant spécialisé",,,"Cuisine méditerranéenne","Cuisine sud-américaine",,0,0,54,,,"1 bis place de la Gare",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 59 27 17",,"03 24 33 28 98",,,,,"49.76941","4.724234",,,,"Le mambo",,,"Le Mambo est un restaurant à thème situé à Charleville-Mézières.Dépaysement garanti dans un cadre exceptionnel où la cuisine vous feravoyager dans les pays d'Amérique latine (fajitas, brochettes, ribs,tartare de bison,salades...)Ouvert Lundi midi, du mardi au vendredi midi et soir et samedi soir.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/b8dcc31a-47be-4599-b481-99cb0163bf8c/b8dcc31a-47be-4599-b481-99cb0163bf8c_134.jpg",,,,,,,"Animaux acceptés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"anglais","français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,"Dessert","3.90","6.90","Plat du jour","7.50","0.00","Menu du jour (plat + dessert)","9.30","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000151","Le Mandukhai","Restauration","Restaurant","Cuisine étrangère",,,,,,0,0,0,,,"Le petit pré",," ",8190,"HOUDILCOURT","FRANCE","03 24 72 60 04",,"03 24 38 35 40","contact@mandukhai.fr",,"http://mandukhai.fr",,"49.425","4.122911",,,,"Le Mandukhai",,,"Spécialités mongoles28 couverts3 menus à 17fermé le lundi fermé les midis : mardi, mercredi et jeudi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,"MONTIGNY","Alain",,,"03 24 72 60 04","03 24 38 35 40","Renseignement/Information",,"LE MANDUKHAI",,,"mandukai@free.fr","03 24 72 60 04","03 24 38 35 40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000018","Le Marcassin","Restauration","Restaurant","Brasserie",,,,,,,,,,,"26 place de la République",,,8300,"RETHEL","FRANCE","03 24 72 93 30",,,,,,,"49.51503","4.383214",,,,"Le Marcassin",,,"café, brasserie50 couvertsmenus à partir de 12fermé le dimanche",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/68bf125d-4fdf-4ce1-8384-3892faa062cf/68bf125d-4fdf-4ce1-8384-3892faa062cf_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000163","Le Milan ","Restauration","Restaurant","Pizzeria",,,,,,0,0,0,,,"28 place de la République",," ",8300,"RETHEL","FRANCE","03 24 72 35 08",,,,,,,"49.50889","4.365975",,,,"Le Milan",,,"Pizzeria 38 couvertsrepas complet à partir de 11,50 fermé le samedi midi et le dimanchepizzas à emporter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000199","Le Moderne","Restauration","Hotel-restaurant","Brasserie",,,,,,80,0,45,,,"2, place Victor Hugo",," ",8300,"RETHEL","FRANCE","03 24 38 44 54",,"03.24.38.37.84","contact@hotel-lemoderne.fr",,,,"49.50451","4.368916",,,,"Le Moderne",,,"Restaurant gastronomique - brasseriemenus de 16,50 à 3210 chambres en travaux jusqu'en mai-juin45 couverts ; salle de réception jusqu'à 80 personnes. Réservation groupes, pour les mariages, les communions, les séminaires ou autres.Fermé le dimanche soir jusqu'en avril",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Direction",,"MARIE","Céline",,"Le Moderne","03.24.38.44.54","03.24.38.37.84","Renseignement/Information",,"LE MODERNE",,,"lemoderne@wanadoo.fr","03.24.38.44.54","03.24.38.37.84",,,,,,,,,,"Chèques bancaires et postaux","Chèques Vacances","Espèces","Eurocard - Mastercard","Tickets-restaurant","Visa","Chèques déjeuners","Chèques restaurant","Virements",,,,,,,,,,,,,,,,,,,,,,"Ouverture 24/24","Traiteur",,,,,,,,,,,,,,,,,,,,,,,,"Wifi",,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000250","Le Panoramic","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle",,,,,40,100,,"Lac de Bairon",," ",8390,"LE CHESNE","FRANCE","03 24 30 36 10 ",,,"o.savart@orange.fr",,,,"49.52707","4.782625",,,,"Le Panoramic",,"CHANGEMENT DE PROPRIETAIRE","Bar-Brasserie avec vue panoramique sur le lac de Bairon40 couverts et jusqu'à 100 en été avec la terrasseOuvert tous les jours en saison à partir de 11h30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autres",,"SAVART","Olivier",,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Parking","Terrasse",,,,,,,,,,,,,,,,,,,"Bar / buvette",,,,,,,,,,,,,,,,,,,,,,,,,"Cheminée","Vue intéressante","Vue sur rivière ou étang",,,,,,,,,"Plat à la carte ","9.00","12.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000332","Le Paradis","Restauration",,"Brasserie",,,"Cuisine traditionnelle","Grill",,,,72,,,"25-26 place Carnot",,,8400,"VOUZIERS","FRANCE","09 51 58 73 49",,,"irem.ali@hotmail.fr",,,,"49.39827","4.701053",,,,"Le Paradis",,,"Brasserie, kebabs, sandwichs, pizzas, grillades sur place ou à emporter, situé place Carnot. Terrasse en été. 72 couvertsOuvert tous les jours",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/1737c307-17c9-42ae-8879-d1b139608338/le+paradis_%c2%a9otaa+(2)web.jpg",,,,,,,,,,,,,,,,,,,,,,,"Chef de cuisine",,"AKAR","Ali",,"irem.ali@hotmail.fr","09 51 58 73 49",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,"Salle de réunion",,,,,,,,,,,,,,,,,,,,"Vente à emporter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carte restaurant","0.00","0.00","Carte brasserie","0.00","0.00","Pizzas","0.00","0.00","Kebabs","0.00","0.00","Menu du jour (entrée, plat, dessert et café)","0.00","12.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000403","Le Petit Comptoir","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine européenne","Cuisine traditionnelle",,,,0,,,"7 bis rue d'Aubilly",,,8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 53 62 02",,,,,,,"49.77444","4.722309",,,,"Le Petit Comptoir ",,,"Horaires : Ouverts du mardi au samedi : 12h00 - 14h30 19h30 - 22h30 Ouverts le dimanche midi : de 12 h 00 à 14h30Ouverts le dimanche soir: de 19h30 à 21h30.fermés le lundi.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/68d9ab80-5315-4188-abaa-2e5918e902d8/le+petit+comptoir.jpg",,,"Restaurant de tourisme",,,,"Animaux acceptés",,,,,,,,,,,,,,,,"Autres",,"LEBAS","Didier",,,,,,,,,,,,,,,,,"français",,,,,"Chèques bancaires et postaux","Espèces","Carte bancaire","Chèques restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,"Banquet",,,,,,,,,,,,,,,,,,,,,,,,,"Climatisation",,,,,"Y",30,,,,,"Menu","14.00","22.00","Menu enfant","6.50","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000244","LE PICHET","Restauration","Restaurant","Cuisine traditionnelle",,,,,,0,0,0,,,"33 rue de Sedan",," ",8000,"LES AYVELLES","FRANCE","03 24 57 07 58",,,"scthebert@neuf.fr",,,,"49.72326","4.756017",,,,"Le Pichet",,,"Restaurant convivial et  canaille  (produits tripiers). Cuisine traditionnelle et cuisine du terroir avec des produits frais locaux et vins de petits propriétaires. Cuisine raffinée voir gastronomique le week-end. 50 couverts - accueil de groupes jusqu'à 70 personnes- service traiteur ( sur commande et à emporter) Menu du jour 17  (entrée , plat, dessert). Au moins 3 entrées, 3 plats et 6desserts au choix sont proposés. Formules entrée + plat 14  et plat + dessert13.70 . Menus week-end 31  mise en bouche entrée+plat+fromage+dessert et 41.50 accord mets et vins.Dans une ancienne ferme en pierre de Dom. Feu de cheminée en hiver. Ouvert tous les midis du lundi au vendredi. ouvert le samedi soir et le dimanche midi. Service traiteur (sur commande et à emporter). Possibilité d'ouvrir également le soir en semaine ou le samedi midi pour les groupes à partir de 10 personnes). Service traiteur (sur commande et à emporter). Organisation de réceptions. Restaurant de Qualité reconnu par le Collège Culinaire de France, Label Ardennes de France, le Petit Futé, le Guide Michelin.",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/e47a48bc-1544-4bf8-b2a3-4195e28ea54e/e47a48bc-1544-4bf8-b2a3-4195e28ea54e_134.jpg","http://cnstlltn.com/master/b944a134-04fc-4839-aa3e-d4acd5fe4a87/logo+adf.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"anglais","allemand",,,,"Chèques bancaires et postaux","Espèces","Tickets-restaurant","Visa","Carte bancaire","Chèques restaurant",,,,,,,,,,,,,,,,,,,,,,,,,"Banquet","Documentation Touristique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Y",,,0,0,0,"Formule week-end","31.00","0.00","Formule week-end accord mets / vins","41.50","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000051","LE POINT DE CHUTE","Restauration","Restaurant","Cuisine étrangère",,,,,,,,,,,"12 Grande Rue",," ",8800,"TOURNAVAUX","FRANCE","03 24 29 80 14",,,,,"www.lepointdechute.fr",,"49.88639","4.820739",,,,"LE POINT DE CHUTE",,,"Spécialités portugaises",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000147","Le Pont Royal","Restauration","Restaurant","Cuisine traditionnelle",,,,,,0,0,0,,,"4 rue Pont Royal",," ",8300,"LE CHATELET SUR RETOURNE","FRANCE","03 24 38 93 27",,,,,,,"49.41774","4.268894",,,,"Le Pont Royal",,,"Restaurant Fermé le lundi, mardi soir et le dimanche soir",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000282","LE REGAL","Restauration",,,,,,,,0,0,0,,,"3 rue Mme de Sévigné",," ",8000,"CHARLEVILLE MEZIERES","FRANCE","03 24 58 25 21",,,,,,,"49.77061","4.717007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000253","Le Relais de Bagot","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle","Régionales française",,0,0,70,,,"7 Bagot Centre",," ",8400,"SAVIGNY SUR AISNE","FRANCE","03 24 71 74 50",,"03 24 71 74 50","relais.bagot@wanadoo.fr",,"http://www.relais-de-bagot.com",,"49.37043","4.709551",,,,"Le Relais de Bagot",,,"Restaurant vous proposant une restauration traditionnelle dans un cadre verdoyant. Jeux pour enfants à l'extérieur. Stationnement facile.70 couvertsOuvert tous les jours sauf mardi soir, mercredi et dimanche soir",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/096b93c8-b076-4d2a-b722-0a17ac4e7dc3/096b93c8-b076-4d2a-b722-0a17ac4e7dc3_134.jpg","http://cnstlltn.com/master/d76d798b-fda7-423b-9df2-c9caa7ed778e/d76d798b-fda7-423b-9df2-c9caa7ed778e_134.jpg","http://cnstlltn.com/master/f987d4e1-9a37-4ae9-afcd-deb0aff7f651/f987d4e1-9a37-4ae9-afcd-deb0aff7f651_134.jpg",,,,,"Animaux acceptés","Accès handicapés",,,,,,,,,,,,,,,"Gérance",,"LELOUP","Patrick",,,,,,,,,,,,,,,,,"français",,,,,"Chèques bancaires et postaux","Chèques Vacances","Tickets-restaurant","Carte bancaire","Chèques déjeuners","Chèques restaurant",,,,,"Jeux pour enfants","Parking","Terrasse",,,,,,,,,,,,,,,,,,"Banquet","Bar","Documentation Touristique","Espace enfant","Espace jeux",,,,,,,,,,,,,,,,,,,,,"Vue sur rivière ou étang",,,,,"Y",70,20,0,0,0,"Menus","18.00","34.50","Menu enfant","8.50","8.50","Menu adulte","12.00","34.50","A la carte","9.50","35.00","Menu du Jour","0.00","12.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESCHA0080000265","Le Relais du Vallage","Restauration","Restaurant","Cuisine traditionnelle",,,"Cuisine traditionnelle",,,,,30,,,"13 route de Reims -Blaise",,,8400,"VOUZIERS","FRANCE","+33 (0)3 24 71 89 00",,,,,,,"49.39173","4.653955",,,,"Le Relais du Vallage",,,"Service uniquement le midi 30 couvertsOuvert tous les jours sauf samedi, dimanche et jours fériés ou sur réservation de groupe à partir de 15 personnes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autres",,"FABRIGAT","Jean-Michel",,,,,,,,,,,,,,,,,"français",,,,,"Chèques","Espèces","Carte bancaire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Menu du jour (service uniquement le midi)","13.00","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
